           2   2.9591445346109118        2.95914459    
           3   6.2616000326230541        6.26160336    
           4   9.6494812805675565        9.65034866    
           5   13.074448055952949        13.0702295    
           6   16.520292666929709        18.1568069    
           7   19.979598429197132        17.8843536    
           8   23.448340731814824        19.2065525    
           9   26.924064490232450        18.0541763    
          10   30.405261205704488        23.4363899    
          11   33.898364286049585        20.4198284    
          12   37.314735106307744        21.0694389    
          13   40.750478415035531        21.9829483    
          14   39.370086450165331        22.7641125    
          15   39.712930311601930        20.8314991    
          16   42.517511785140869        20.1885033    
          17   40.933553558767358        22.0423985    
          18   42.457995914189155        21.5297623    
          19   42.827588247299957        22.2765675    
          20   40.811969766840122        21.6975594    
          21   40.988043064986684        22.3309574    
          22   41.454043102437964        21.6398830    
          23   41.219658171709170        22.9772511    
          24   44.328854259727350        22.3864708    
          25   43.401833060583265        23.9042797    
          26   41.877922414312863        21.5072155    
          27   42.751936088483340        23.1861649    
          28   42.969280552418930        21.7113247    
          29   42.259155917317479        24.2298927    
          30   42.618671956078011        21.0837898    
          31   41.795882656171329        22.0606041    
          32   42.892741524007235        23.3821659    
          33   40.298442472711372        26.9131508    
          34   41.147223736080917        22.3777962    
          35   41.702861705715478        22.8760452    
          36   41.397386418903665        24.4573002    
          37   42.037412399396636        22.1341591    
          38   40.757307047646854        22.5977745    
          39   40.191385592474639        27.3367863    
          40   40.120085074675458        26.8111420    
          41   40.715601782681368        22.8684673    
          42   40.448691604306077        22.6201706    
          43   41.522168741194967        23.6297321    
          44   42.840224555431675        22.1835346    
          45   40.449458932488930        23.1327229    
          46   41.257413431918735        22.8114643    
          47   41.708918484617797        25.1545734    
          48   41.913822421349579        23.0221577    
          49   41.553718602606871        24.1111507    
          50   40.992781337203063        23.7165565    
          51   41.841750745781965        22.7892056    
          52   40.670783400598637        22.5309887    
          53   40.576332015976426        24.1905918    
          54   41.420301042162052        26.1773777    
          55   41.440745427785494        26.0944862    
          56   40.654691657960328        23.8690357    
          57   41.346165734610985        24.3934498    
          58   42.920317626187170        24.4225979    
          59   42.443908666032790        25.4467869    
          60   40.951490325249857        25.3350983    
          61   40.590057366724672        23.3433838    
          62   41.617830103625245        23.6754379    
          63   41.601924472491056        24.4128933    
          64   41.398900993875863        23.5784378    
          65   44.449769341264975        23.9450588    
          66   41.767074771260866        24.4297848    
          67   42.699074595512869        25.9971218    
          68   40.952883685670713        24.6205845    
          69   42.950731466410595        24.6665974    
          70   40.564597784619622        24.7407417    
          71   42.587225834415783        25.9485054    
          72   40.682465259067357        26.2101212    
          73   40.802908545711460        24.9731808    
          74   43.556026904776999        27.0547752    
          75   41.672413557027987        25.6787014    
          76   43.948930319753288        25.6990623    
          77   41.816622295476364        23.8316784    
          78   41.030800915699587        23.5463257    
          79   45.949727828117652        24.9908485    
          80   42.187327903194941        24.7647038    
          81   41.941030371627825        24.1870499    
          82   42.473764610634909        24.3731556    
          83   42.900630181906514        27.2179756    
          84   44.750139881185760        25.1733189    
          85   44.084599941797350        24.9039650    
          86   41.675264511691907        23.7442837    
          87   43.983392496531714        24.4865818    
          88   45.955625218804791        23.4014416    
          89   46.335662837677873        24.7462311    
          90   43.067494746483085        25.9531384    
          91   44.233694252925076        25.2197666    
          92   41.777364077483135        23.6480179    
          93   41.669792643123785        24.9319649    
          94   41.873909125901690        25.9786205    
          95   42.532970720474168        25.2387466    
          96   43.432594317695937        24.4946213    
          97   41.528418854726098        25.3367996    
          98   42.680769228706438        23.9984550    
          99   42.502261110719147        24.4502621    
         100   42.367161091571973        23.8372879    
         101   44.614914499886375        26.1603012    
